"exp","ver","sub","exp_initials","blocktype","trial","trialtime","trialtype","t1_level","t2_level","lag","t2_lag","targets","cuetype","mode","t1","t1_corr","t1_resp","t1_acc","t1_rt","t1_dur","t2","t2_corr","t2_resp","t2_acc","t2_rt","t2_dur","distractor1","distractor2","maskfile1","maskfile2","t1mask_soa","t2mask_soa","t1t2_soa"
"RSVPLG03","1.0.2",822,"km","Experiment",18,"20260416-153645","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.671944899950176,0.0502685001119971,"S","sS","h",0,0.257606500061229,0.0513232999946922,"E","E","mask-1.png","mask-4.png",0.101488500135019,0.100972399814054,0.742531600175425
"RSVPLG03","1.0.2",822,"km","Experiment",19,"20260416-153650","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.562245799927041,0.0499901999719441,"S","sS","s",1,0.208438300061971,0.0509973000735044,"E","A","mask-1.png","mask-4.png",0.101063300156966,0.102639599936083,0.303147800033912
"RSVPLG03","1.0.2",822,"km","Experiment",20,"20260416-153654","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.621819599997252,0.0517225000075996,"S","sS","h",0,0.177953700069338,0.0513981999829412,"E","E","mask-4.png","mask-1.png",0.102220800006762,0.10131619987078,0.742228900082409
"RSVPLG03","1.0.2",822,"km","Experiment",21,"20260416-153659","main","local","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.48874260019511,0.0506698000244796,"S","sS","s",1,0.193049099994823,0.0515962999779731,"A","E","mask-1.png","mask-1.png",0.100020299898461,0.101760599995032,0.741051299963146
"RSVPLG03","1.0.2",822,"km","Experiment",22,"20260416-153704","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.255107899894938,0.0514166001230478,"S","sS","s",1,0.153535600053146,0.050762299913913,"A","E","mask-2.png","mask-1.png",0.102615399984643,0.102485299808905,0.741917000152171
"RSVPLG03","1.0.2",822,"km","Experiment",23,"20260416-153709","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,1.15480690007098,0.0505679999478161,"H","hH","h",1,0.556766099995002,0.0509792000520974,"A","E","mask-2.png","mask-3.png",0.101484499871731,0.104018799960613,0.302056399872527
"RSVPLG03","1.0.2",822,"km","Experiment",24,"20260416-153714","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.847939099883661,0.052317300112918,"H","hH","h",1,0.28600350022316,0.0517723001539707,"E","E","mask-4.png","mask-3.png",0.101378400111571,0.100947699975222,0.741998099954799
"RSVPLG03","1.0.2",822,"km","Experiment",25,"20260416-153720","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.718969100154936,0.0506580001674592,"H","hH","h",1,0.289877000031993,0.0505554999690503,"E","A","mask-4.png","mask-4.png",0.10179190011695,0.101420499850065,0.741882200120017
"RSVPLG03","1.0.2",822,"km","Experiment",26,"20260416-153735","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,1.95723030017689,0.0488444999791682,"S","sS","h",0,0.303032799856737,0.049679100047797,"A","A","mask-1.png","mask-3.png",0.0996040001045912,0.0998116999398917,0.303185499971732
"RSVPLG03","1.0.2",822,"km","Experiment",27,"20260416-153741","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.452589499996975,0.049321899889037,"S","sS","h",0,0.149870599852875,0.0519447000697255,"E","A","mask-1.png","mask-4.png",0.100096900016069,0.099479200085625,0.74162709992379
"RSVPLG03","1.0.2",822,"km","Experiment",28,"20260416-153746","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.386922499863431,0.0517692000139505,"H","hH","h",1,0.223127299919724,0.0513146000448614,"E","A","mask-2.png","mask-3.png",0.101220900192857,0.103628000011668,0.74154040007852
"RSVPLG03","1.0.2",822,"km","Experiment",29,"20260416-153751","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.269361899932846,0.0497851001564413,"S","sS","s",1,0.161949000088498,0.0519218000117689,"E","A","mask-2.png","mask-4.png",0.101512600202113,0.103545800084248,0.303246600087732
"RSVPLG03","1.0.2",822,"km","Experiment",30,"20260416-153755","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.367114000022411,0.0491105001419783,"S","sS","s",1,0.144872999982908,0.0491627000737935,"E","E","mask-2.png","mask-1.png",0.0984414000995457,0.100027699954808,0.74132340005599
"RSVPLG03","1.0.2",822,"km","Experiment",31,"20260416-153759","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.19066710001789,0.0512728998437524,"S","sS","s",1,0.158429499948397,0.050321799935773,"A","A","mask-1.png","mask-3.png",0.102747999830171,0.101452799979597,0.74345749989152
"RSVPLG03","1.0.2",822,"km","Experiment",32,"20260416-153804","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.404203099897131,0.0496008999180049,"S","sS","s",1,0.145363500108942,0.0498318998143077,"A","E","mask-2.png","mask-2.png",0.0998124999459833,0.102017599856481,0.302824500016868
"RSVPLG03","1.0.2",822,"km","Experiment",33,"20260416-153808","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.404211000073701,0.050784100079909,"H","hH","h",1,0.0967466998845339,0.0485447000246495,"A","A","mask-1.png","mask-3.png",0.102220400003716,0.101247600046918,0.743998700054362
"RSVPLG03","1.0.2",822,"km","Experiment",34,"20260416-153813","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.359857199946418,0.0509494999423623,"H","hH","h",1,0.375262500019744,0.0500725999008864,"A","A","mask-4.png","mask-3.png",0.101925499970093,0.101261700037867,0.303101300029084
"RSVPLG03","1.0.2",822,"km","Experiment",35,"20260416-153817","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.630641499999911,0.0504594000522047,"S","sS","s",1,0.140791499987245,0.0513130000326782,"A","A","mask-1.png","mask-2.png",0.100821000058204,0.101632699836046,0.30262150010094
"RSVPLG03","1.0.2",822,"km","Experiment",36,"20260416-153822","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.586532599991187,0.0509888001251966,"S","sS","s",1,0.124433599878103,0.0508602999616414,"A","A","mask-3.png","mask-3.png",0.101097899954766,0.1029323998373,0.303051300114021
"RSVPLG03","1.0.2",822,"km","Experiment",37,"20260416-153826","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,1.0121343000792,0.0512739000841975,"S","sS","s",1,0.320720999967307,0.0506885000504553,"E","A","mask-4.png","mask-1.png",0.103872200008482,0.102374400012195,0.742631900124252
"RSVPLG03","1.0.2",822,"km","Experiment",38,"20260416-153832","main","local","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.390792600112036,0.0516974001657218,"H","hH","h",1,0.110595399979502,0.0515109999105334,"E","E","mask-3.png","mask-3.png",0.101392999989912,0.103196899872273,0.303010000148788
"RSVPLG03","1.0.2",822,"km","Experiment",39,"20260416-153836","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.544332099845633,0.0508014000952244,"H","hH","h",1,0.143337999936193,0.0492837999481708,"A","A","mask-2.png","mask-3.png",0.100976600078866,0.102144400123507,0.303885899949819
"RSVPLG03","1.0.2",822,"km","Experiment",40,"20260416-153841","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.150138400029391,0.0508626999799162,"H","hH","h",1,0.119085300015286,0.0505566999781877,"E","A","mask-2.png","mask-1.png",0.101863999851048,0.100786399794742,0.30236930004321
"RSVPLG03","1.0.2",822,"km","Experiment",41,"20260416-153845","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.328811899991706,0.0524663999676704,"S","sS","s",1,0.140715999994427,0.0514395998325199,"E","A","mask-4.png","mask-1.png",0.103233099915087,0.102681099902838,0.741919700056314
"RSVPLG03","1.0.2",822,"km","Experiment",42,"20260416-153849","main","local","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.289667899953201,0.0495656998828053,"S","sS","s",1,0.118714400101453,0.0500000999309123,"A","E","mask-2.png","mask-1.png",0.099633599864319,0.100022699916735,0.741472200024873
"RSVPLG03","1.0.2",822,"km","Experiment",43,"20260416-153854","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.685706000076607,0.0513534001074731,"H","hH","h",1,0.178503900067881,0.0498344998341054,"E","A","mask-3.png","mask-4.png",0.100428000092506,0.0997660998255014,0.303367100190371
"RSVPLG03","1.0.2",822,"km","Experiment",44,"20260416-153858","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.204555599950254,0.0511959998402745,"H","hH","h",1,0.152811600128189,0.0495839000213891,"E","A","mask-3.png","mask-3.png",0.10176429990679,0.0997785001527518,0.742867299821228
"RSVPLG03","1.0.2",822,"km","Experiment",45,"20260416-153903","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.458628700114787,0.0500394999980927,"S","sS","s",1,0.142881100066006,0.0488259000703693,"A","E","mask-2.png","mask-1.png",0.101662999950349,0.101281400071457,0.741828300058842
"RSVPLG03","1.0.2",822,"km","Experiment",46,"20260416-153908","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.52374600013718,0.0504154998343438,"S","sS","s",1,0.209341400070116,0.0494323000311852,"E","E","mask-1.png","mask-1.png",0.101551499916241,0.0994438000489026,0.305242399917915
"RSVPLG03","1.0.2",822,"km","Experiment",47,"20260416-153912","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.518093799939379,0.0495790999848396,"S","sS","s",1,0.177695299964398,0.0513424000237137,"E","E","mask-3.png","mask-3.png",0.100505399983376,0.100884800078347,0.741334999911487
"RSVPLG03","1.0.2",822,"km","Experiment",48,"20260416-153917","main","local","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.58208700013347,0.0497056001331657,"S","sS","s",1,0.191913599846885,0.0487202000804245,"E","A","mask-1.png","mask-2.png",0.101926000090316,0.0997397000901401,0.305130799999461
"RSVPLG03","1.0.2",822,"km","Experiment",49,"20260416-153922","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.275177299976349,0.0503527000546455,"S","sS","s",1,0.161145600024611,0.0498920998070389,"E","A","mask-2.png","mask-2.png",0.099526199977845,0.100715999957174,0.740299700060859
"RSVPLG03","1.0.2",822,"km","Experiment",50,"20260416-153926","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.534615100128576,0.0498281999025494,"S","sS","s",1,0.14453659998253,0.0495635999832302,"A","A","mask-2.png","mask-1.png",0.101205499842763,0.0996817999985069,0.742034700000659
"RSVPLG03","1.0.2",822,"km","Experiment",51,"20260416-154004","main","local","local",300,300,"Both",1,"Automatic","H","hH","s",0,0.470932000083849,0.0511263001244515,"S","sS","s",1,3.16967809991911,0.0509260999970138,"A","A","mask-2.png","mask-2.png",0.100821000058204,0.100857400102541,0.302708300063387
"RSVPLG03","1.0.2",822,"km","Experiment",52,"20260416-154011","main","global","global",750,750,"Both",1,"Automatic","H","hH","s",0,0.372630800120533,0.0532555000390857,"S","sS","s",1,0.145829299930483,0.0518195000477135,"E","A","mask-3.png","mask-3.png",0.10336730000563,0.101324799936265,0.742762299953029
"RSVPLG03","1.0.2",822,"km","Experiment",53,"20260416-154016","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,3.31794199999422,0.0497826000209898,"H","hH","h",1,1.29746580007486,0.0499173998832703,"E","E","mask-2.png","mask-4.png",0.102029999950901,0.100128199905157,0.303989100037143
"RSVPLG03","1.0.2",822,"km","Experiment",54,"20260416-154024","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.453091399976984,0.0503790001384914,"S","sS","s",1,0.19217579998076,0.0509000001475215,"A","E","mask-3.png","mask-4.png",0.10141670005396,0.101059100124985,0.304503499995917
"RSVPLG03","1.0.2",822,"km","Experiment",55,"20260416-154028","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,1.08596580009907,0.0510163998696953,"H","hH","h",1,0.269247199874371,0.0489808998536319,"A","E","mask-3.png","mask-1.png",0.100893100025132,0.100635199807584,0.742310700006783
"RSVPLG03","1.0.2",822,"km","Experiment",56,"20260416-154034","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.563307599863037,0.0503773000091314,"S","sS","s",1,0.306207400048152,0.0524718998931348,"A","E","mask-4.png","mask-4.png",0.0990357999689877,0.101864199852571,0.30093100015074
"RSVPLG03","1.0.2",822,"km","Experiment",57,"20260416-154039","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.688904699869454,0.0514578998554498,"H","hH","h",1,0.19272550009191,0.0489264999050647,"A","E","mask-2.png","mask-1.png",0.101742499973625,0.100430999882519,0.305502699920908
"RSVPLG03","1.0.2",822,"km","Experiment",58,"20260416-154043","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,1.43450059997849,0.0521533000282943,"H","hH","h",1,0.242315099807456,0.0506035001017153,"A","A","mask-4.png","mask-3.png",0.10302080004476,0.101924099959433,0.305107800057158
"RSVPLG03","1.0.2",822,"km","Experiment",59,"20260416-154049","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.528110800078139,0.0508242000360042,"S","sS","s",1,0.175987900001928,0.0507183000445366,"E","E","mask-4.png","mask-3.png",0.10116590000689,0.102921899873763,0.741408600006253
"RSVPLG03","1.0.2",822,"km","Experiment",60,"20260416-154054","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.841432799817994,0.0508988997898996,"S","sS","s",1,0.192104799905792,0.049402000149712,"A","E","mask-2.png","mask-1.png",0.104054600000381,0.0997012001462281,0.305209699785337
"RSVPLG03","1.0.2",822,"km","Experiment",61,"20260416-154058","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.383525400189683,0.05187730002217,"H","hH","h",1,0.123631099937484,0.0514666000381112,"E","A","mask-3.png","mask-2.png",0.102311399998143,0.10223659989424,0.30449020001106
"RSVPLG03","1.0.2",822,"km","Experiment",62,"20260416-154103","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.579878299962729,0.0515972999855876,"H","hH","h",1,0.126289199804887,0.0506376998964697,"E","A","mask-2.png","mask-3.png",0.101338399806991,0.101568100042641,0.303006799891591
"RSVPLG03","1.0.2",822,"km","Experiment",63,"20260416-154107","main","local","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.568223800044507,0.051965800113976,"S","sS","s",1,0.157757499953732,0.0494317999109626,"A","A","mask-3.png","mask-2.png",0.101751399924979,0.101719699800014,0.305833500111476
"RSVPLG03","1.0.2",822,"km","Experiment",64,"20260416-154112","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.326191900065169,0.0496651001740247,"H","hH","h",1,0.18511789990589,0.0508345998823643,"A","E","mask-4.png","mask-1.png",0.101314400089905,0.102743099909276,0.739901200169697
"RSVPLG03","1.0.2",822,"km","Experiment",65,"20260416-154116","main","local","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.355564400088042,0.0498075000941753,"H","hH","s",0,0.114007099997252,0.0512454998679459,"E","E","mask-2.png","mask-4.png",0.100649300031364,0.102624899940565,0.742024600040168
"RSVPLG03","1.0.2",822,"km","Experiment",66,"20260416-154121","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.412593599874526,0.0500354999676347,"S","sS","s",1,0.241250300081447,0.049782200017944,"A","A","mask-2.png","mask-2.png",0.0999000000301748,0.100845500128344,0.303754099877551
"RSVPLG03","1.0.2",822,"km","Experiment",67,"20260416-154125","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.563105099834502,0.0495610998477787,"H","hH","h",1,0.19236270012334,0.047624500002712,"A","A","mask-4.png","mask-4.png",0.100563699845225,0.0975885998923332,0.306464100023732
"RSVPLG03","1.0.2",822,"km","Experiment",68,"20260416-154130","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.32351169991307,0.049038500059396,"S","sS","s",1,0.193410099949688,0.0510557000525296,"A","E","mask-4.png","mask-3.png",0.100929300067946,0.100983200129122,0.302029900019988
"RSVPLG03","1.0.2",822,"km","Experiment",69,"20260416-154134","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.311950400006026,0.0522761999163777,"S","sS","s",1,0.1124449998606,0.0505413000937551,"E","A","mask-4.png","mask-2.png",0.102506200084463,0.100493900012225,0.743415799923241
"RSVPLG03","1.0.2",822,"km","Experiment",70,"20260416-154139","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.330276800086722,0.050820300122723,"S","sS","s",1,0.0753963000606745,0.0514191000256687,"A","A","mask-3.png","mask-3.png",0.0992979002185166,0.102896100142971,0.302552100038156
"RSVPLG03","1.0.2",822,"km","Experiment",71,"20260416-154143","main","local","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.359615199966356,0.0506676998920739,"S","sS","s",1,0.155272800009698,0.051469299942255,"A","E","mask-4.png","mask-4.png",0.103286099852994,0.100438199937344,0.742429499980062
"RSVPLG03","1.0.2",822,"km","Experiment",72,"20260416-154148","main","local","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.466335600009188,0.0491472999565303,"S","sS","s",1,0.141472700051963,0.0505892001092434,"E","E","mask-1.png","mask-2.png",0.101067899959162,0.101351200137287,0.743030000012368
"RSVPLG03","1.0.2",822,"km","Experiment",73,"20260416-154152","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.218355700140819,0.0491781001910567,"S","sS","s",1,0.090521699981764,0.0506243999116123,"A","E","mask-1.png","mask-1.png",0.100495400140062,0.100705799879506,0.302315100096166
"RSVPLG03","1.0.2",822,"km","Experiment",74,"20260416-154156","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.179057700093836,0.051075000083074,"S","sS","s",1,0.0502359999809414,0.0511761999223381,"E","E","mask-3.png","mask-3.png",0.101102199871093,0.101446599932387,0.740357900038362
"RSVPLG03","1.0.2",822,"km","Experiment",75,"20260416-154201","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.378602299839258,0.0493319998495281,"S","sS","s",1,0.145356700057164,0.0522838998585939,"E","E","mask-3.png","mask-2.png",0.100600499892607,0.102294199867174,0.301442099967971
